,Doc Number,Type,Entity,Entity Name,Vendor,Amount,Begin Date,End Date,0,url
22,36531,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,161.00",12/01/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=8ZkAGDjWMN9Hith7aG2o0w%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
23,36543,CN,051,University of Nebraska Lincoln,MICHAEL TABER,"$1,275.00",10/19/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=sLvjzTeeLd5toLTC1WKnTw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
24,36544,CN,051,University of Nebraska Lincoln,MICHAEL TABER,"$1,241.00",12/22/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=LAqBdKqNRMxmYdJptjsiDQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
0,36557,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,742.50",03/12/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=wR%2B6l3BS95hYMDulFMXmbQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
1,36571,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,080.00",07/02/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=INIhS9Jhg3yhl5umbIvtcA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
2,36611,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,122.00",06/17/2021,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=gWrYu44%2B33SsEKycd3v8vg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
3,32942,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,347.50",12/09/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=8QkWZJvGYq4j5vBB9nrZ%2Fw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
4,58-1-5627,CN,051,University of Nebraska Lincoln,CRITICAL LABS,$0.00,04/02/2021,04/02/2024,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=tHZ9ZHzk1qPxmV4oeWfo1g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=5xuPgVQYLvuutZDjjAjAkg%3D%3D
5,33094,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$2,191.50",02/03/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=yzgSrpFGOTFm856hJo4TkQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
6,33117,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,607.00",05/12/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=REDvNxpYc8EImK8LXQnrIg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
7,33210,CN,051,University of Nebraska Lincoln,MICHAEL TABER,$875.50,06/15/2020,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=5rDVRWxg7A1y%2BCFOPA2naQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
8,27890,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,228.25",10/11/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=azJsbYhxGTrkSh2uLVamvQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
9,26846,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,814.75",06/21/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=xAhhViF78lburCBNaOnLeg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
10,25801,CN,051,University of Nebraska Lincoln,MICHAEL TABER,$837.25,05/29/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=O%2BJSVzjEj2s8Gq6AlA873g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
11,25389,CN,051,University of Nebraska Lincoln,MICHAEL TABER,$773.50,05/06/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Ta8r1xsf7ebP%2FqsrsFm%2Bog%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
12,25391,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$2,066.00",05/01/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=myNkn8Vq5BfNVmqFLvb9Yw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
13,24780,CN,051,University of Nebraska Lincoln,MICHAEL TABER,"$1,062.50",04/10/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=NtFjgaAKrqOW262JdxWLOA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
14,24524,CN,051,University of Nebraska Lincoln,BOCKMANN AGREEMENT NEIHARDT ASBESTOS ABATEMENT,"$8,225.00",11/25/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=%2FVZke80IEUPFZEiLEELX0w%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FPqwZlxw%2B0NXER98tNs9GISlPi6KgQuEiWmB2%2BsBgNyIA0EaTqvt38AEq%2FQ%2Fo9i2
15,24525,CN,051,University of Nebraska Lincoln,BOCKMANN AGREEMENT NEIHARDT LEAD ABATEMENT,"$2,895.00",11/25/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=tU4oM4klc5Ijc%2FU%2FdG6Ehg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FPqwZlxw%2B0NXER98tNs9GNxAcZvM3Os0Uq32zfIGDMLasw1xXQeW5eMin1f59T12
16,24708,CN,051,University of Nebraska Lincoln,ERNIE'S AGREEMENT 3301 STARR 1 LABOR AND ADHESIVE,$721.00,01/13/2016,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=MGJ3mM7nNYCsd9a6zsKlMA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=C4eS3jo%2BqSmtrXZPxnslYEe1pwZ4oJH%2F%2Fa3ZMQFCELiE3B8UGBSj1AhEqCho4uKCZwb00TSY1rUpfxLG%2FHVUCg%3D%3D
17,24733,CN,051,University of Nebraska Lincoln,H&S AGREEMENT ABEL HALL EXTEND STORM SEWER OUTLET,"$5,411.95",04/29/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=4HuzbjGt66b54b2%2Bg0VNoQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AQmQSEFjT5hP0KUcE3lqE8SONq4OiVJVwBZulItcWvKA1DsBsvjbVglsz9H5rzZZji6nwszTQ4xEP%2B72DMkvtw%3D%3D
18,24240,CN,051,University of Nebraska Lincoln,ERNIE'S AGREEMENT 3301 STARR 1 LABOR AND ADHESIVE,$721.00,01/13/2016,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Fu8Id%2BrlqLFoXYn2UxOFgw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=C4eS3jo%2BqSmtrXZPxnslYEe1pwZ4oJH%2F%2Fa3ZMQFCELiE3B8UGBSj1AhEqCho4uKCZwb00TSY1rUpfxLG%2FHVUCg%3D%3D
19,24250,CN,051,University of Nebraska Lincoln,H & S AGREEMENT ABEL ROOF CAP,"$1,489.25",06/19/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=9jGAtB8v5V8MF082RD4aZQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=9KC4l%2BodyjkgbNVZNIUGkb5ekF%2FGW6sfUjiovj519R8%3D
20,24272,CN,051,University of Nebraska Lincoln,UNDERFOOT AGREEMENT ABEL HALL RES MGR RESTRETCH,$503.00,03/25/2016,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=ZTQ00qYrqIfEYEc6hQrYnw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=FENxleBrr3sRibVoUh8cSaSAHV13Izx0Rma8youHC6%2B7Li9jPqLsHA4LAO57xxlO
22,24447,CN,051,University of Nebraska Lincoln,H&S AGREEMENT ABEL BOILER REPAIR,"$7,758.00",12/04/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Q0PgkwwT2BWuyrX1yF%2FG3A%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AQmQSEFjT5hP0KUcE3lqE%2B0BSgEE1fTKSTkKjgBtzG%2BTDIwRM1DJNKy%2BRqG6q2%2BW
23,24448,CN,051,University of Nebraska Lincoln,H&S AGREEMENT ABEL DOMESTIC HWC PUMP REPLACEMENT,"$1,426.50",03/11/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=RpbaJPc664%2FfSvVJOTiVnQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AQmQSEFjT5hP0KUcE3lqE4gI5DjHHVKSJCxGgKMlxQ0OyULq7W27dDRRTX4OYBxLZit0G3tib0TAzhsaqm5vbQ%3D%3D
24,24449,CN,051,University of Nebraska Lincoln,H&S AGREEMENT ABEL FIRST FLOOR HW RECIRC LINE,"$1,480.46",11/21/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=tSsWW93BVsB4W5de1Fqkcg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AQmQSEFjT5hP0KUcE3lqE6P3%2BDv1hx4aPS1VsJmbNdyDC3Q7lX3BPApTEJ0cQVyf
0,24450,CN,051,University of Nebraska Lincoln,FLOORS AGREEMENT ABEL HALL FURNISH & INSTALL,$882.75,10/27/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=uoH9PNX2cJtLfbsjPSIdBw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pb76TdCnMazlNDMZTeV8Txu9EoKKsAbq4sXS0ZiUZlRoVDVs1SMpkIfAzVgTfdeh
1,24451,CN,051,University of Nebraska Lincoln,H&S AGREEMENT ABEL HALL BOILER TUBE SHEET CRACK,"$8,129.50",03/11/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=oI3zr0uPlwmM8vSPjF5nPw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AQmQSEFjT5hP0KUcE3lqExzS7XIWwe5Hxtl7Qt0RTH6JnigkWqd7NIraBnDUNfak
2,24452,CN,051,University of Nebraska Lincoln,FLOORS AGREEMENT ABEL HALL INSTALL OWNER'S CARPET,$718.65,10/27/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Bh06fUNxk%2BhJX%2BsJIcFqYg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=pb76TdCnMazlNDMZTeV8T4ewKmodJq5eF7Xx5zE6WfKUGY2SH7gcQfAHOVNPb1%2B6cFhHr7wOLk2WaRfSOhwA6Q%3D%3D
3,24453,CN,051,University of Nebraska Lincoln,H&S PLUMBING ABEL RECIRC LINES 1,"$1,001.78",11/21/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=m95Nx2AEAy%2BsYl6Q1sTLFA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=KfOXaWeIiYjLxsoCdaIN9pgMt2357AV3KqzN6Dkw1VNgo1lFTVj%2F9T35nucaAOUZ
4,24454,CN,051,University of Nebraska Lincoln,H&S AGREEMENT ABEL SANDOZ REPLACE RECIRC LINE 2,"$2,197.75",12/11/2014,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=P1C0hiXF3XXtJj9VaawfEA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=AQmQSEFjT5hP0KUcE3lqE%2FHZuHiHJggJEjZQgDIPKDviUVY9iaxczrxDilM1SweE
5,23755,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$2,197.25",02/26/2019,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=cXAdllLRHhsvJF5wk6LHZw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
6,23782,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,"$1,700.00",12/13/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=G%2F5yfbfTExmh7E2YbCiESg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
7,23823,CN,051,University of Nebraska Lincoln,MICHAEL TABER,$871.25,12/20/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=PAmgagei12G8HyxqtV8SMA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
8,23881,CN,051,University of Nebraska Lincoln,MICHAEL TABER,"$1,402.50",11/14/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=l9xj%2B%2B79SqWY95hc55JA0A%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=h2ObTMxbq2A0aS610nAaWQ%3D%3D
9,23894,CN,051,University of Nebraska Lincoln,ELIZABETH GRATCH,$777.75,12/04/2018,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=W7jp2Lh9gEYql88yDEdJmA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=lthEeK200wQJSuzrUNPkjYEc0vtgZsFuvzWM3WAJ2Jg%3D
10,24019,CN,051,University of Nebraska Lincoln,ABC ELECTRIC AGREEMENT 17TH & VINE,"$3,250.00",10/20/2015,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=%2BUn2tk7Ayg9OvC6UUgxquQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=I8o9gnHXpP5rdAQjUQF1rUI7ljki9Wn%2FrN9j3mlkTaSkQQ%2BE8rRx7mGRV2G9TTFu
11,24156,CN,051,University of Nebraska Lincoln,VISION AGREEMENT ABEL EMERGENCY PLUMBING REPAIR,"$1,775.56",11/14/2016,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=6fQHemNrkG8G1See4g3l6Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=4gb%2BHtm%2B5HjQQrQaaBRb6L4YSDfiCSOI%2BH%2B%2BpSmTacKV4Spsp0HFkq6INRxEjwXv
12,24159,CN,051,University of Nebraska Lincoln,BOCKMANN AGREEMENT ABEL FLOOR,"$1,450.00",01/01/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=9TcXdpB3tXeUqlE3JCnv7g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FPqwZlxw%2B0NXER98tNs9GLb6UbBaoR%2Bco4XynQXQn%2Fo%3D
13,24161,CN,051,University of Nebraska Lincoln,BOCKMANN AGREEMENT HARPER ASBESTOS ABATEMENT,"$4,145.00",03/28/2016,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=jRfTw9RzxlT1x5nFYlJz8g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FPqwZlxw%2B0NXER98tNs9GCgVYHyTeSn4wI1b67uGeCHr4ZXyZt8kyGC3R7wuQxB0
14,24163,CN,051,University of Nebraska Lincoln,BOCKMANN AGREEMENT HEPNER HALL ASBESTOS ABATEMENT,"$1,735.50",05/31/2017,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=IxKYsARV4jCWcyfjTu4c6Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=%2FPqwZlxw%2B0NXER98tNs9GJw4KxN3AkOonqyqgjZD43Y87412jGWbTfiz3b8Nhd4Ox9sUyi2Iv2BiDO43Zq5hrQ%3D%3D
15,58-1-3866,CN,051,University of Nebraska Lincoln,"UNIVERSITY OF SOUTH ALABAMA, MOBILE, ALABAMA",$0.00,04/19/2018,04/15/2028,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=l0FtWv0FYvPVQCULM0tu3w%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=wnKFv0AB93FdbNURoFXV9a%2F8QgFNTO%2BQIYW6e%2FpLMg1L0tzr66PLLgiJZC%2F7ld3e
